player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Ben White,Right,08/10/1997,17 (4),2,0,4,1.41,2,29,590 (86%),39 (46%),"1,198",43,18,0,20,16,8,0,2,10,1,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '08/10/1997', 'Appearances (Sub)': '17 (4)', 'Assists': '2', 'XG': '0.46', 'XA': '1.41', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '29', 'Crosses (Completed %)': '17 (18%)', 'Passes (Completed %)': '590 (86%)', 'Long Passes (Completed %)': '39 (46%)', 'Minutes Played': '1,198', 'Duels Won': '43', 'Aerial Duels Won': '18', 'Total Tackles': '20', 'Interceptions': '16', 'Blocks': '8', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '10', 'Offsides': '1'}"
Joe White,Left,01/10/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '01/10/2002'}"
Alfie Whiteman,Right,02/10/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '02/10/1998', 'Red Cards': '0', 'Yellow Cards': '0'}"
Matthew Whittingham,Left,21/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '21/10/2004'}"
Joe Whitworth,Right,29/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '29/02/2004'}"
Mats Wieffer,Right,16/11/1999,25 (15),1,4,1.01,0.75,2,24,647 (86%),31 (65%),"1,008",14 (50%),107,34,58,17,2,0,6,23,1,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '16/11/1999', 'Appearances (Sub)': '25 (15)', 'Goals': '1', 'Assists': '4', 'XG': '0.75', 'XA': '1.01', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '24', 'Crosses (Completed %)': '13 (23%)', 'Passes (Completed %)': '647 (86%)', 'Long Passes (Completed %)': '31 (65%)', 'Minutes Played': '1,008', 'Dribbles (Completed %)': '14 (50%)', 'Duels Won': '107', 'Aerial Duels Won': '34', 'Total Tackles': '58', 'Interceptions': '17', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '23', 'Offsides': '1'}"
Caleb Wiley,Left,22/12/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'United States', 'Preferred Foot': 'Left', 'Date of Birth': '22/12/2004'}"
Neco Williams,Right,13/04/2001,35 (7),1,3,1.53,2.3,10,12,850 (81%),90 (32%),"2,590",37 (49%),191,40,90,31,10,0,7,24,2,"{'Nationality': 'Wales', 'Preferred Foot': 'Right', 'Date of Birth': '13/04/2001', 'Appearances (Sub)': '35 (7)', 'Goals': '1', 'Assists': '3', 'XG': '2.3', 'XA': '1.53', 'Shots On Target Inside the Box': '10', 'Shots On Target Outside the Box': '12', 'Touches in the Opposition Box': '47', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '53 (23%)', 'Passes (Completed %)': '850 (81%)', 'Long Passes (Completed %)': '90 (32%)', 'Corners Taken': '2', 'Minutes Played': '2,590', 'Dribbles (Completed %)': '37 (49%)', 'Duels Won': '191', 'Aerial Duels Won': '40', 'Total Tackles': '90', 'Interceptions': '31', 'Blocks': '10', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '24', 'Offsides': '2'}"
Rhys Williams,Right,03/02/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '03/02/2001'}"
Brandon Williams,03/09/2000,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '03/09/2000'}"
Dylan Williams,13/09/2003,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '13/09/2003'}"
Ethan Williams,14/11/2005,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '14/11/2005'}"
Luca Williams-Barnett,Both,01/04/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Both', 'Date of Birth': '01/04/2008', 'Red Cards': '0', 'Yellow Cards': '0'}"
Joe Willock,Right,20/08/1999,32 (21),2,0,7,0.93,58,18 (6%),338 (87%),13 (46%),"1,074",29 (41%),60,5,30,6,6,0,4,23,3,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '20/08/1999', 'Appearances (Sub)': '32 (21)', 'Assists': '2', 'XG': '1.63', 'XA': '0.93', 'Shots On Target Inside the Box': '7', 'Touches in the Opposition Box': '58', 'Crosses (Completed %)': '18 (6%)', 'Passes (Completed %)': '338 (87%)', 'Long Passes (Completed %)': '13 (46%)', 'Minutes Played': '1,074', 'Dribbles (Completed %)': '29 (41%)', 'Duels Won': '60', 'Aerial Duels Won': '5', 'Total Tackles': '30', 'Interceptions': '6', 'Blocks': '6', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '23', 'Offsides': '3'}"
Harry Wilson,Left,22/03/1997,25 (13),6,1,1.17,4.2,15,7,399 (78%),36 (42%),"1,157",19 (47%),56,5,20,7,1,0,2,12,1,"{'Nationality': 'Wales', 'Preferred Foot': 'Left', 'Date of Birth': '22/03/1997', 'Appearances (Sub)': '25 (13)', 'Goals': '6', 'Assists': '1', 'XG': '4.2', 'XA': '1.17', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '7', 'Touches in the Opposition Box': '68', 'Hit Woodwork': '2', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '12 (17%)', 'Passes (Completed %)': '399 (78%)', 'Long Passes (Completed %)': '36 (42%)', 'Corners Taken': '27', 'Minutes Played': '1,157', 'Dribbles (Completed %)': '19 (47%)', 'Duels Won': '56', 'Aerial Duels Won': '5', 'Total Tackles': '20', 'Interceptions': '7', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '12', 'Offsides': '1'}"
Kaiden Wilson,Right,02/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '02/09/2005'}"
Callum Wilson,Both,27/02/1992,18 (16),0,0,3,0.09,21,2 (50%),50 (78%),0,357,5 (20%),6,2,2,1,0,0,1,4,3,"{'Nationality': 'England', 'Preferred Foot': 'Both', 'Date of Birth': '27/02/1992', 'Appearances (Sub)': '18 (16)', 'XG': '0.38', 'XA': '0.09', 'Shots On Target Inside the Box': '3', 'Touches in the Opposition Box': '21', 'Crosses (Completed %)': '2 (50%)', 'Passes (Completed %)': '50 (78%)', 'Minutes Played': '357', 'Dribbles (Completed %)': '5 (20%)', 'Duels Won': '6', 'Aerial Duels Won': '2', 'Total Tackles': '2', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '4', 'Offsides': '3'}"
Thomas Wilson-Brown,Left,05/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '05/10/2004', 'Red Cards': '0', 'Yellow Cards': '0'}"
Josh Wilson-Esbrand,Left,26/12/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '26/12/2002', 'Red Cards': '0', 'Yellow Cards': '0'}"
Harry Winks,Right,02/02/1996,22 (5),2,0,5,1.53,1,13 (46%),"1,003 (89%)",37 (54%),"1,540",11 (27%),48,8,24,9,7,0,4,9,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '02/02/1996', 'Appearances (Sub)': '22 (5)', 'Assists': '2', 'XG': '0.22', 'XA': '1.53', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '1', 'Crosses (Completed %)': '13 (46%)', 'Passes (Completed %)': '1,003 (89%)', 'Long Passes (Completed %)': '37 (54%)', 'Corners Taken': '16', 'Minutes Played': '1,540', 'Dribbles (Completed %)': '11 (27%)', 'Duels Won': '48', 'Aerial Duels Won': '8', 'Total Tackles': '24', 'Interceptions': '9', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '9'}"
Ben Winterbottom,Left,16/07/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '16/07/2001'}"
Ben Winterburn,Right,04/09/2004,4 (4),0,0,0,1,0,0,7 (71%),0,22,2,1,0,1,2,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '04/09/2004', 'Appearances (Sub)': '4 (4)', 'XA': '0', 'Touches in the Opposition Box': '1', 'Passes (Completed %)': '7 (71%)', 'Minutes Played': '22', 'Duels Won': '2', 'Aerial Duels Won': '1', 'Total Tackles': '1', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0'}"
Yoane Wissa,Right,03/09/1996,35 (1),19,4,1.83,18.59,36,9,563 (79%),32 (47%),"2,927",39 (38%),118,30,22,8,8,0,5,34,14,"{'Nationality': 'DR Congo', 'Preferred Foot': 'Right', 'Date of Birth': '03/09/1996', 'Appearances (Sub)': '35 (1)', 'Goals': '19', 'Assists': '4', 'XG': '18.59', 'XA': '1.83', 'Shots On Target Inside the Box': '36', 'Shots On Target Outside the Box': '9', 'Touches in the Opposition Box': '167', 'Hit Woodwork': '1', 'Crosses (Completed %)': '20 (5%)', 'Passes (Completed %)': '563 (79%)', 'Long Passes (Completed %)': '32 (47%)', 'Corners Taken': '1', 'Minutes Played': '2,927', 'Dribbles (Completed %)': '39 (38%)', 'Duels Won': '118', 'Aerial Duels Won': '30', 'Total Tackles': '22', 'Interceptions': '8', 'Blocks': '8', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '34', 'Offsides': '14'}"
Nathan Wood,Right,31/05/2002,11 (2),0,0,3,0.05,0,0,471 (94%),17 (47%),772,5 (80%),37,15,14,5,6,0,2,9,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '31/05/2002', 'Appearances (Sub)': '11 (2)', 'XG': '0.23', 'XA': '0.05', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '471 (94%)', 'Long Passes (Completed %)': '17 (47%)', 'Minutes Played': '772', 'Dribbles (Completed %)': '5 (80%)', 'Duels Won': '37', 'Aerial Duels Won': '15', 'Total Tackles': '14', 'Interceptions': '5', 'Blocks': '6', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '9'}"
Chris Wood,Right,07/12/1991,36 (1),20,3,1.52,13.35,21,6,484 (65%),22 (64%),"2,976",12 (33%),128,94,6,5,7,0,1,25,28,"{'Nationality': 'New Zealand', 'Preferred Foot': 'Right', 'Date of Birth': '07/12/1991', 'Appearances (Sub)': '36 (1)', 'Goals': '20', 'Assists': '3', 'XG': '13.35', 'XA': '1.52', 'Shots On Target Inside the Box': '21', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '111', 'Penalties Taken (Scored)': '3 (3)', 'Hit Woodwork': '1', 'Passes (Completed %)': '484 (65%)', 'Long Passes (Completed %)': '22 (64%)', 'Minutes Played': '2,976', 'Dribbles (Completed %)': '12 (33%)', 'Duels Won': '128', 'Aerial Duels Won': '94', 'Total Tackles': '6', 'Interceptions': '5', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '25', 'Offsides': '28'}"
Luke Woolfenden,Right,21/10/1998,15 (3),0,0,3,0.05,0,0,559 (89%),72 (43%),"1,186",26,15,0,9,19,14,0,2,5,1,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/10/1998', 'Appearances (Sub)': '15 (3)', 'XG': '0.03', 'XA': '0.05', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '559 (89%)', 'Long Passes (Completed %)': '72 (43%)', 'Minutes Played': '1,186', 'Duels Won': '26', 'Aerial Duels Won': '15', 'Total Tackles': '9', 'Interceptions': '19', 'Blocks': '14', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '5', 'Offsides': '1'}"
Joe Worrall,Right,10/01/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '10/01/1997'}"
James Wright,02/12/2004,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '02/12/2004'}"
Jacob Wright,Right,21/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/09/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Malick Yalcouyé,Right,18/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Cote d’Ivoire', 'Preferred Foot': 'Right', 'Date of Birth': '18/11/2005'}"
Yang Min-Hyeok,Right,16/04/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'South Korea', 'Preferred Foot': 'Right', 'Date of Birth': '16/04/2006'}"
Yehor Yarmoliuk,Both,01/03/2004,31 (16),0,0,4,0.91,2,18,739 (88%),68 (79%),"1,442",24 (54%),83,8,49,13,9,0,6,19,2,"{'Nationality': 'Ukraine', 'Preferred Foot': 'Both', 'Date of Birth': '01/03/2004', 'Appearances (Sub)': '31 (16)', 'XG': '0.61', 'XA': '0.91', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '18', 'Crosses (Completed %)': '16 (31%)', 'Passes (Completed %)': '739 (88%)', 'Long Passes (Completed %)': '68 (79%)', 'Minutes Played': '1,442', 'Dribbles (Completed %)': '24 (54%)', 'Duels Won': '83', 'Aerial Duels Won': '8', 'Total Tackles': '49', 'Interceptions': '13', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '19', 'Offsides': '2'}"
Ryan Yates,Right,21/11/1997,35 (17),2,1,0.5,2.3,8,10,747 (83%),41 (24%),"1,904",14 (64%),145,48,42,26,10,0,10,53,7,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/11/1997', 'Appearances (Sub)': '35 (17)', 'Goals': '2', 'Assists': '1', 'XG': '2.3', 'XA': '0.5', 'Shots On Target Inside the Box': '8', 'Shots On Target Outside the Box': '10', 'Touches in the Opposition Box': '43', 'Hit Woodwork': '1', 'Passes (Completed %)': '747 (83%)', 'Long Passes (Completed %)': '41 (24%)', 'Corners Taken': '2', 'Minutes Played': '1,904', 'Dribbles (Completed %)': '14 (64%)', 'Duels Won': '145', 'Aerial Duels Won': '48', 'Total Tackles': '42', 'Interceptions': '26', 'Blocks': '10', 'Red Cards': '0', 'Yellow Cards': '10', 'Fouls': '53', 'Offsides': '7'}"
Tony Yogane,Right,24/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '24/09/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Leny Yoro,Right,13/11/2005,21 (9),0,0,3,0.17,13,0,757 (92%),37 (51%),"1,162",4 (50%),49,16,29,18,3,0,5,9,1,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '13/11/2005', 'Appearances (Sub)': '21 (9)', 'XG': '0.7', 'XA': '0.17', 'Shots On Target Inside the Box': '3', 'Touches in the Opposition Box': '13', 'Passes (Completed %)': '757 (92%)', 'Long Passes (Completed %)': '37 (51%)', 'Minutes Played': '1,162', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '49', 'Aerial Duels Won': '16', 'Total Tackles': '29', 'Interceptions': '18', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '9', 'Offsides': '1'}"
Ashley Young,Both,09/07/1985,32 (13),1,3,2.91,0.27,4,9,737 (74%),156 (40%),"1,869",16 (44%),97,11,58,25,4,1,7,30,0,"{'Nationality': 'England', 'Preferred Foot': 'Both', 'Date of Birth': '09/07/1985', 'Appearances (Sub)': '32 (13)', 'Goals': '1', 'Assists': '3', 'XG': '0.27', 'XA': '2.91', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '9', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '56 (27%)', 'Passes (Completed %)': '737 (74%)', 'Long Passes (Completed %)': '156 (40%)', 'Corners Taken': '15', 'Minutes Played': '1,869', 'Dribbles (Completed %)': '16 (44%)', 'Duels Won': '97', 'Aerial Duels Won': '11', 'Total Tackles': '58', 'Interceptions': '25', 'Blocks': '4', 'Red Cards': '1', 'Yellow Cards': '7', 'Fouls': '30'}"
Ranel Young,Right,26/12/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '26/12/2005'}"
Kadan Young,Right,19/01/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '19/01/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Illia Zabarnyi,Right,01/09/2002,36 (1),1,0,3,0.76,16,2,"1,701 (82%)",298 (39%),"3,113",8 (75%),142,77,52,41,20,1,4,20,0,"{'Nationality': 'Ukraine', 'Preferred Foot': 'Right', 'Date of Birth': '01/09/2002', 'Appearances (Sub)': '36 (1)', 'Assists': '1', 'XG': '1.27', 'XA': '0.76', 'Shots On Target Inside the Box': '3', 'Touches in the Opposition Box': '16', 'Hit Woodwork': '2', 'Passes (Completed %)': '1,701 (82%)', 'Long Passes (Completed %)': '298 (39%)', 'Minutes Played': '3,113', 'Dribbles (Completed %)': '8 (75%)', 'Duels Won': '142', 'Aerial Duels Won': '77', 'Total Tackles': '52', 'Interceptions': '41', 'Blocks': '20', 'Red Cards': '1', 'Yellow Cards': '4', 'Fouls': '20'}"
Nicolò Zaniolo,Left,02/07/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Italy', 'Preferred Foot': 'Left', 'Date of Birth': '02/07/1999'}"
Oleksandr Zinchenko,Left,15/12/1996,15 (10),1,0,21,0.52,1 (1),13 (23%),402 (87%),25 (48%),522,4 (75%),24,12,6,5,1,0,1,8,1,"{'Nationality': 'Ukraine', 'Preferred Foot': 'Left', 'Date of Birth': '15/12/1996', 'Appearances (Sub)': '15 (10)', 'Assists': '1', 'XG': '0.65', 'XA': '0.52', 'Touches in the Opposition Box': '21', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '13 (23%)', 'Passes (Completed %)': '402 (87%)', 'Long Passes (Completed %)': '25 (48%)', 'Corners Taken': '1', 'Minutes Played': '522', 'Dribbles (Completed %)': '4 (75%)', 'Duels Won': '24', 'Aerial Duels Won': '12', 'Total Tackles': '6', 'Interceptions': '5', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '8', 'Offsides': '1'}"
Joshua Zirkzee,Right,22/05/2001,32 (18),3,1,1.07,4.82,14,3,405 (72%),11 (55%),"1,392",35 (31%),59,23,14,6,4,0,2,9,3,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '22/05/2001', 'Appearances (Sub)': '32 (18)', 'Goals': '3', 'Assists': '1', 'XG': '4.82', 'XA': '1.07', 'Shots On Target Inside the Box': '14', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '61', 'Passes (Completed %)': '405 (72%)', 'Long Passes (Completed %)': '11 (55%)', 'Minutes Played': '1,392', 'Dribbles (Completed %)': '35 (31%)', 'Duels Won': '59', 'Aerial Duels Won': '23', 'Total Tackles': '14', 'Interceptions': '6', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '9', 'Offsides': '3'}"
Kurt Zouma,Right,27/10/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '27/10/1994'}"
Oliwier Zych,Right,28/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Poland', 'Preferred Foot': 'Right', 'Date of Birth': '28/06/2004', 'Red Cards': '0', 'Yellow Cards': '0'}"
Diego Moreira,Left,06/08/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Belgium', 'Preferred Foot': 'Left', 'Date of Birth': '06/08/2004'}"
Eric da Silva Moreira,Right,03/05/2006,2 (2),0,0,0,0,0,0,6 (83%),0,28,2,0,0,2,1,0,0,0,0,0,"{'Nationality': 'Germany', 'Preferred Foot': 'Right', 'Date of Birth': '03/05/2006', 'Appearances (Sub)': '2 (2)', 'XA': '0', 'Passes (Completed %)': '6 (83%)', 'Minutes Played': '28', 'Duels Won': '2', 'Total Tackles': '2', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Felipe,Right,16/05/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '16/05/1989'}"
Richarlison,Right,10/05/1997,15 (11),4,1,0.61,3.72,5,30,96 (63%),3 (67%),500,15 (7%),29,10,5,1,0,0,2,7,3,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '10/05/1997', 'Appearances (Sub)': '15 (11)', 'Goals': '4', 'Assists': '1', 'XG': '3.72', 'XA': '0.61', 'Shots On Target Inside the Box': '5', 'Touches in the Opposition Box': '30', 'Crosses (Completed %)': '7 (29%)', 'Passes (Completed %)': '96 (63%)', 'Long Passes (Completed %)': '3 (67%)', 'Minutes Played': '500', 'Dribbles (Completed %)': '15 (7%)', 'Duels Won': '29', 'Aerial Duels Won': '10', 'Total Tackles': '5', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '7', 'Offsides': '3'}"
Marcelo Pitaluga,20/12/2002,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Date of Birth': '20/12/2002'}"
Gabriel Jesus,Right,03/04/1997,17 (11),3,0,0.52,2.99,8,53,190 (80%),4 (50%),603,19 (47%),38,9,10,4,1,0,4,14,9,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '03/04/1997', 'Appearances (Sub)': '17 (11)', 'Goals': '3', 'XG': '2.99', 'XA': '0.52', 'Shots On Target Inside the Box': '8', 'Touches in the Opposition Box': '53', 'Hit Woodwork': '1', 'Crosses (Completed %)': '7 (14%)', 'Passes (Completed %)': '190 (80%)', 'Long Passes (Completed %)': '4 (50%)', 'Minutes Played': '603', 'Dribbles (Completed %)': '19 (47%)', 'Duels Won': '38', 'Aerial Duels Won': '9', 'Total Tackles': '10', 'Interceptions': '4', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '14', 'Offsides': '9'}"
Matthijs de Ligt,Right,12/08/1999,29 (4),2,0,0.27,2.46,11,30,"1,370 (90%)",97 (34%),"2,128",4 (50%),102,58,30,33,21,0,3,16,2,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '12/08/1999', 'Appearances (Sub)': '29 (4)', 'Goals': '2', 'XG': '2.46', 'XA': '0.27', 'Shots On Target Inside the Box': '11', 'Touches in the Opposition Box': '30', 'Hit Woodwork': '1', 'Crosses (Completed %)': '6 (33%)', 'Passes (Completed %)': '1,370 (90%)', 'Long Passes (Completed %)': '97 (34%)', 'Minutes Played': '2,128', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '102', 'Aerial Duels Won': '58', 'Total Tackles': '30', 'Interceptions': '33', 'Blocks': '21', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '16', 'Offsides': '2'}"
Evanilson,Both,06/10/1999,31 (3),10,1,1.78,12.49,32,6,341 (72%),14 (57%),"2,335",15 (47%),118,42,16,1,2,1,1,37,20,"{'Nationality': 'Brazil', 'Preferred Foot': 'Both', 'Date of Birth': '06/10/1999', 'Appearances (Sub)': '31 (3)', 'Goals': '10', 'Assists': '1', 'XG': '12.49', 'XA': '1.78', 'Shots On Target Inside the Box': '32', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '134', 'Penalties Taken': '1', 'Hit Woodwork': '2', 'Passes (Completed %)': '341 (72%)', 'Long Passes (Completed %)': '14 (57%)', 'Minutes Played': '2,335', 'Dribbles (Completed %)': '15 (47%)', 'Duels Won': '118', 'Aerial Duels Won': '42', 'Total Tackles': '16', 'Interceptions': '1', 'Blocks': '2', 'Red Cards': '1', 'Yellow Cards': '1', 'Fouls': '37', 'Offsides': '20'}"
Vitor Reis,Right,12/01/2006,1 (1),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '12/01/2006', 'Appearances (Sub)': '1 (1)', 'Passes': '2', 'Minutes Played': '1', 'Duels Won': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Deivid Washington,Right,05/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '05/06/2005'}"
Antony,Left,24/02/2000,8 (8),0,0,3,0.21,8,5 (60%),59 (81%),0,135,10 (40%),15,0,6,2,0,0,0,2,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Left', 'Date of Birth': '24/02/2000', 'Appearances (Sub)': '8 (8)', 'XG': '1.02', 'XA': '0.21', 'Shots On Target Inside the Box': '3', 'Touches in the Opposition Box': '8', 'Crosses (Completed %)': '5 (60%)', 'Passes (Completed %)': '59 (81%)', 'Minutes Played': '135', 'Dribbles (Completed %)': '10 (40%)', 'Duels Won': '15', 'Total Tackles': '6', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '2'}"
